121.0210073,31.01354734
121.0310445,31.01357092
121.0410554,31.01368845
121.0510454,31.01387437
121.0610248,31.01408531
121.0710058,31.01426941
121.0809994,31.01438192
121.0910122,31.01439662
121.1010441,31.01431199
121.1110885,31.01415244
121.1211351,31.01396146
121.1311707,31.01378994
121.1411851,31.0136819
121.1511721,31.01366416
121.1611319,31.01373828
121.1710719,31.01388099
121.1810038,31.01405002
121.1909412,31.01419635
121.2008966,31.01427648
121.2108771,31.01426495
121.2208842,31.0141611
121.2309124,31.01398895
121.2409512,31.013792
121.2509885,31.01362079
121.261013,31.01352003
121.2710177,31.01351612
121.2810025,31.01361129
121.2909732,31.0137809
121.3009401,31.01398165
121.3109161,31.01416288
121.3209112,31.0142788
121.3309319,31.01430221
121.3409777,31.01423092
121.3510415,31.01408868
121.3611108,31.01391779
121.3711724,31.01376853
121.3812136,31.01368458
121.391227,31.01369164
121.4012122,31.01379008
121.4111744,31.01395454
121.4211247,31.01414193
121.4310758,31.01430122
121.4410387,31.01438858
121.4510206,31.01437783
121.4610215,31.01426885
121.4710363,31.01408616
121.4810545,31.01387291
121.4910638,31.01368027
121.5010543,31.01355274
121.5110196,31.01351705
121.5209612,31.01357605
121.5308855,31.01370666
121.5408042,31.01386699
121.5507311,31.01400836
121.5606781,31.01408644
121.5706532,31.01407548
121.5806568,31.01397363
121.5906839,31.01380437
121.6007233,31.01361019
121.6107627,31.01344175
121.6207898,31.01334341
121.6307978,31.01334272
121.6407858,31.01344114
121.6507586,31.01361472
121.6607267,31.01382005
121.6707024,31.01400549
121.6806957,31.01412539
121.6907134,31.01415151
121.7007544,31.01408138
121.7108121,31.01393802
121.7208747,31.01376378
121.7309283,31.01360924
121.7409614,31.01351839
121.7509663,31.01351774
121.7609428,31.0136089
121.7708965,31.0137674
121.7808384,31.01395078
121.7907821,31.01410856
121.800739,31.01419676
121.8107166,31.014189
121.8207158,31.01408404
121.8307317,31.01390623
121.8407543,31.01369868
121.8507713,31.01351301
121.8607727,31.01339408
121.8707523,31.01336976
121.8807106,31.01344316
121.8906542,31.0135917
121.9005942,31.01377351
121.9105441,31.01393891
121.9205156,31.01404259
121.9305163,31.01405757
121.9405466,31.01398099
121.9506004,31.01383631
121.9606665,31.01366551
121.9707313,31.01351956
121.9807827,31.01344276
121.9908132,31.01346268
122.0008209,31.0135802
121.020999,31.02355063
121.031036,31.02357449
121.0410469,31.02369176
121.0510369,31.02387796
121.0610163,31.02408862
121.0709972,31.02427299
121.0809911,31.02438549
121.0910036,31.02439991
121.1010355,31.02431527
121.11108,31.02415599
121.1211265,31.02396501
121.1311622,31.02379349
121.1411766,31.02368547
121.1511635,31.02366773
121.1611234,31.02374187
121.1710634,31.02388431
121.1809952,31.0240536
121.1909327,31.02419993
121.200888,31.02428006
121.2108685,31.02426852
121.2208756,31.02416467
121.2309038,31.02399251
121.2409427,31.02379556
121.25098,31.02362436
121.2610045,31.02352361
121.2710092,31.0235197
121.2809943,31.02361461
121.2909646,31.02378422
121.3009319,31.02398525
121.3109076,31.0241662
121.3209026,31.02428211
121.3309236,31.02430551
121.3409692,31.02423449
121.3510329,31.02409196
121.3611023,31.02392135
121.3711638,31.02377209
121.3812051,31.02368815
121.3912185,31.02369521
121.4012036,31.02379339
121.4111659,31.02395813
121.4211164,31.02414552
121.4310672,31.0243048
121.4410304,31.02439189
121.4510121,31.0243814
121.4610132,31.02427241
121.4710277,31.02408972
121.4810459,31.02387647
121.4910553,31.02368384
121.5010458,31.02355605
121.5110111,31.02352064
121.5209527,31.02357964
121.530877,31.02370999
121.5407956,31.02387059
121.5507226,31.02401169
121.5606696,31.02409004
121.5706447,31.02407907
121.5806483,31.02397721
121.5906754,31.02380768
121.6007148,31.0236135
121.6107542,31.02344506
121.6207814,31.023347
121.6307894,31.02334604
121.6407773,31.02344447
121.6507501,31.02361806
121.6607182,31.02382366
121.6706939,31.02400909
121.6806872,31.02412899
121.6907049,31.0241551
121.7007459,31.02408496
121.7108036,31.0239416
121.7208661,31.02376736
121.7309198,31.02361281
121.7409529,31.02352197
121.7509577,31.02352133
121.7609342,31.0236125
121.770888,31.023771
121.7808301,31.02395439
121.7907735,31.02411216
121.8007304,31.02420009
121.8107081,31.02419232
121.8207072,31.02408735
121.8307232,31.02390953
121.8407457,31.02370226
121.8507628,31.02351659
121.8607642,31.0233974
121.8707438,31.02337308
121.8807022,31.02344649
121.8906457,31.02359505
121.9005857,31.02377712
121.9105356,31.02394225
121.9205071,31.02404619
121.9305078,31.02406116
121.9405381,31.02398458
121.9505919,31.02383989
121.960658,31.0236691
121.9707228,31.02352288
121.9807742,31.02344635
121.9908047,31.02346601
122.0008123,31.0235838
121.02099,31.03355405
121.0310269,31.03357765
121.0410378,31.0336952
121.0510278,31.03388113
121.0610072,31.03409207
121.0709881,31.03427615
121.080982,31.03438893
121.0909945,31.03440334
121.1010264,31.03431869
121.1110709,31.03415914
121.1211174,31.03396842
121.1311534,31.03379664
121.1411678,31.03368862
121.1511545,31.03367089
121.1611146,31.03374504
121.1710543,31.03388775
121.1809861,31.03405678
121.1909235,31.0342031
121.2008789,31.03428322
121.2108594,31.03427168
121.2208665,31.03416782
121.2308947,31.03399593
121.2409336,31.03379897
121.2509709,31.03362777
121.2609954,31.03352676
121.2710002,31.03352314
121.2809852,31.03361805
121.2909558,31.03378767
121.3009227,31.03398842
121.3108984,31.03416964
121.3208935,31.03428554
121.3309145,31.03430894
121.3409601,31.03423764
121.3510238,31.03409538
121.3610932,31.0339245
121.3711548,31.03377524
121.381196,31.03369131
121.3912097,31.03369838
121.4011945,31.03379684
121.4111571,31.03396131
121.4211073,31.0341487
121.4310583,31.03430798
121.4410213,31.03439533
121.4510029,31.03438483
121.4610041,31.03427583
121.4710189,31.03409286
121.4810368,31.03387989
121.4910462,31.03368699
121.5010367,31.03355948
121.511002,31.03352381
121.5209436,31.03358281
121.5308678,31.03371344
121.5407865,31.03387404
121.5507134,31.03401513
121.5606604,31.03409347
121.5706355,31.03408223
121.5806391,31.03398036
121.5906662,31.0338111
121.6007057,31.03361691
121.6107451,31.03344848
121.6207723,31.03335016
121.6307803,31.03334948
121.6407682,31.03344792
121.650741,31.03362151
121.6607091,31.03382684
121.6706848,31.03401227
121.680678,31.03413216
121.6906957,31.03415826
121.7007367,31.03408812
121.7107945,31.03394475
121.720857,31.03377078
121.7309107,31.03361597
121.7409438,31.03352513
121.7509487,31.03352477
121.7609252,31.03361568
121.7708789,31.03377446
121.780821,31.03395784
121.7907644,31.03411561
121.8007213,31.03420353
121.8106989,31.03419576
121.8206984,31.03409078
121.8307141,31.03391296
121.8407366,31.03370568
121.8507537,31.03351975
121.8607551,31.03340083
121.8707347,31.03337653
121.8806931,31.03344994
121.8906366,31.0335985
121.9005765,31.03378058
121.9105264,31.0339457
121.920498,31.03404937
121.9304987,31.03406433
121.9405289,31.03398801
121.9505828,31.03384305
121.9606489,31.03367225
121.9707137,31.03352631
121.9807651,31.03344979
121.9907956,31.03346945
122.0008032,31.03358698
121.020983,31.04355774
121.0310202,31.04358162
121.0410309,31.0436989
121.0510208,31.04388511
121.0610002,31.04409578
121.0709814,31.04428014
121.080975,31.04439263
121.0909878,31.04440704
121.1010194,31.04432238
121.1110642,31.04416309
121.1211105,31.04397211
121.1311464,31.0438006
121.1411608,31.04369259
121.1511475,31.04367487
121.1611076,31.04374902
121.1710473,31.04389146
121.1809791,31.04406076
121.1909165,31.04420708
121.2008718,31.04428719
121.2108523,31.04427564
121.2208595,31.04417177
121.2308877,31.0439996
121.2409266,31.04380265
121.2509639,31.04363145
121.2609884,31.04353072
121.2709934,31.04352683
121.2809782,31.04362175
121.2909488,31.04379137
121.3009157,31.0439924
121.3108914,31.04417335
121.3208867,31.04428924
121.3309074,31.04431263
121.3409533,31.0442416
121.3510168,31.04409907
121.3610862,31.04392845
121.3711478,31.0437792
121.3811891,31.04369528
121.3912028,31.04370236
121.4011879,31.04380056
121.4111501,31.04396531
121.4211003,31.0441527
121.4310513,31.04431197
121.4410143,31.04439904
121.4509959,31.04438853
121.4609971,31.04427953
121.4710119,31.04409682
121.4810298,31.04388358
121.4910392,31.04369095
121.5010297,31.04356317
121.5109951,31.04352777
121.5209366,31.04358679
121.5308608,31.04371714
121.5407794,31.04387774
121.5507063,31.04401883
121.5606533,31.04409716
121.5706284,31.04408618
121.580632,31.0439843
121.5906591,31.04381476
121.6006986,31.04362085
121.610738,31.04345215
121.6207652,31.04335411
121.6307732,31.04335317
121.6407612,31.04345161
121.650734,31.04362521
121.660702,31.04383081
121.6706777,31.04401624
121.6806712,31.04413612
121.6906886,31.04416222
121.7007297,31.04409207
121.7107874,31.0439487
121.72085,31.04377446
121.7309037,31.04361992
121.7409368,31.04352909
121.7509419,31.04352848
121.7609182,31.04361966
121.7708718,31.04377817
121.7808139,31.04396155
121.7907574,31.04411931
121.8007145,31.0442075
121.8106919,31.04419945
121.8206913,31.04409446
121.830707,31.04391664
121.8407296,31.04370936
121.8507467,31.0435237
121.8607481,31.04340451
121.870728,31.04338022
121.880686,31.04345364
121.8906295,31.04360247
121.9005695,31.04378428
121.9105193,31.04394967
121.9204908,31.04405333
121.9304915,31.04406828
121.9405218,31.04399168
121.9505757,31.04384699
121.9606418,31.0436762
121.9707067,31.04352999
121.9807581,31.04345348
121.9907886,31.04347315
122.0007962,31.04359097
121.0209802,31.05356276
121.0310174,31.05358639
121.0410283,31.05370396
121.051018,31.0538899
121.0609974,31.05410084
121.0709786,31.05428493
121.0809722,31.05439741
121.090985,31.05441209
121.1010166,31.05432742
121.1110614,31.05416786
121.1211077,31.05397688
121.1311437,31.05380537
121.1411581,31.05369737
121.1511451,31.05367965
121.1611049,31.05375381
121.1710448,31.05389653
121.1809766,31.05406555
121.190914,31.05421186
121.200869,31.05429196
121.2108495,31.0542804
121.2208566,31.05417652
121.2308848,31.05400435
121.2409238,31.05380739
121.2509611,31.0536362
121.2609856,31.05353547
121.2709906,31.0535316
121.2809754,31.0536268
121.290946,31.05379642
121.3009129,31.05399718
121.3108886,31.0541784
121.3208839,31.05429429
121.3309046,31.05431767
121.3409505,31.05424636
121.351014,31.0541041
121.3610837,31.05393321
121.3711451,31.05378397
121.3811863,31.05370006
121.3912001,31.05370715
121.4011851,31.05380563
121.4111474,31.05397011
121.4210975,31.0541575
121.4310486,31.05431677
121.4410115,31.0544041
121.4509931,31.05439331
121.4609943,31.0542843
121.4710091,31.05410158
121.4810271,31.05388834
121.4910365,31.05369571
121.5010269,31.0535682
